"Data Source","World Development Indicators","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Last Updated Date","12/20/2019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Antigua and Barbuda","ATG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","4.383627920865","8.0797453366591","8.1614307969796","3.814916165541","-0.084012263851804","5.3640162727142","10.164995594842","7.6437935974254","11.49382856537","6.6263688466451","5.2132729000256","5.2522746560909","3.0116466622381","2.1768733625647","1.1583262687382","5.280071487791","6.6761951629369","-4.3594939899546","6.6048180883656","5.471131931738","4.7313137121021","3.7078946184928","6.6917423819424","-4.9540747108926","1.0241008616387","6.0579085495604","5.736460188482","6.4124051639953","12.728507447159","9.2594205597227","-0.03013326815055","-12.107536185621","-7.5743572175435","-1.9586126283434","3.3728662003186","-0.60087639673505","3.7957276129425","3.8252930988083","5.4977884561064","3.1455436032319","7.3891971623235",""
"Australia","AUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.485789429032","1.2959060806743","6.2146179105808","6.9785335077325","5.9835626111518","2.3825460916558","6.3025172107317","5.0958807824643","7.0442324184092","7.1722070364166","4.0037235192899","3.9126562937917","2.6133938883777","4.103552214888","1.3499728172894","2.5876392011267","3.5975097477435","0.8967846941688","4.0435039204114","3.0340682156639","3.3379589496938","3.3284004904655","-2.2204581352145","4.5812694910686","5.2492409048638","4.0372472443244","2.5532854162921","5.7407285985923","3.8647095536645","3.5706174214255","-0.39723165873666","0.41252910915604","4.0294086692427","3.9826952445646","3.8360591178651","3.8786184617821","3.9664966442953","4.5766937826125","5.073585257862","3.9330970260436","1.93088254446","4.0013770316096","2.9859404859405","4.0555518738195","3.2041601220268","2.7945833156557","3.8443095528792","3.6579126506155","1.9369217695255","2.0674656773069","2.4627861725907","3.9181617722069","2.5848751108312","2.5331154467595","2.1926400283338","2.770656692529","2.3676172529647","2.9403335817046",""
"Austria","AUT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.5379793168453","2.6486751129526","4.1382675815704","6.1243537376284","3.4801749179956","5.6428614109328","3.0080477977549","4.4723127824606","6.2758671660702","6.3211425450778","5.1149686712775","6.207860930233","4.8904354713937","3.9421381411405","-0.36373570356109","4.5784453749334","5.079980801574","-0.2106535105155","5.3566998319163","1.7314854187323","-0.14429446038466","2.0112543592022","2.973087980502","0.051275257216332","2.4986784919999","2.3013927787629","1.3571680146645","3.2958802167192","3.8870747658949","4.3456415438159","3.4416274491719","2.0935247099741","0.52680946613073","2.4021187656024","2.6679836615295","2.3495338516973","2.0935993895239","3.5814258146045","3.5563312466417","3.3757221470848","1.2671681892299","1.6515539218667","0.94147092072534","2.7351202224102","2.2440653246388","3.4540418361412","3.7274153009352","1.4604236757386","-3.7645781779168","1.8370936768005","2.9227972836858","0.68044557681672","0.025504712197218","0.6612728488526","1.0145015859051","2.0826084282932","2.4764439212369","2.4197636378075",""
"Azerbaijan","AZE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.70000018272663","-22.600000045631","-23.099999309544","-19.700000722417","-11.799999731942","1.2999994650157","5.8000000123296","10.000001165371","7.3999995868231","11.099999503496","9.900000130222","9.4389163423862","10.208300011073","9.2538013262777","27.961538068524","34.466209363795","25.463215906122","10.591437294393","9.369502784186","4.7888327097976","-1.5729976210839","2.2029390226782","5.8426732698997","2.7972893816577","1.050750982424","-3.0642000353868","-0.28201119684773","1.4128735269213",""
"Burundi","BDI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","-13.746135054726","9.0631579345965","4.135407419775","6.273037903056","3.9672256086623","4.6129928959304","13.821518602033","-0.29788367324386","-1.4595411432063","21.32567073282","2.7468287113684","-6.4039649229127","6.8890507178804","-0.72683956211647","0.69792023617052","7.9426609759668","11.469453044273","-0.94057598916856","1.6649549502651","0.9910557251318","12.163275570247","-1.0535998202034","3.7153269914313","0.15554400481794","11.783180183147","3.2501804582993","5.5030961188437","5.0310243682899","1.34950222992","3.4998221400371","4.9968364480235","1.0099983709963","-6.2400000013904","-3.8299999961983","-7.9200000037477","-7.9999999979409","-1.5899999968583","4.7499999950961","-1.0099999964982","-0.85686405842415","2.0558071083524","4.446519412248","-1.2237279602344","4.8336577680945","0.90000000090191","5.4138071449144","3.4519524895262","4.8617129950775","3.8127469365215","5.1241633033804","4.032602496253","4.4467082221454","4.9241952612883","4.2406516436808","-3.9000030859375","-0.60002000054649","0.50000999877946","1.6099330823452",""
"Belgium","BEL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.978423063192","5.2120035092553","4.3515842816705","6.956684733441","3.5606598398604","3.1558949817341","3.8681469469011","4.1941296249473","6.6297997952947","5.5918215357906","3.9858272990738","5.2956044483711","6.3817020621255","4.565258067792","-1.9659415342937","5.652745841494","0.62615482073002","2.8418965781493","2.3410730383574","4.4440540241088","-0.27928360491497","0.59498691972091","0.31184276470428","2.4663826184707","1.6517928523103","1.8227621592367","2.3066593888427","4.7232089320075","3.4691668045737","3.1374024617789","1.8330742792407","1.5306548360579","-0.96187309044087","3.2269714664813","2.3847572069852","1.321478488116","3.7936448613597","1.9618407507883","3.5427342770113","3.7166771125156","1.099616159698","1.7068891588759","1.0379530534383","3.5711928912518","2.3217373800479","2.5523537669501","3.6769182408524","0.44691654534495","-2.0207258163551","2.864285326844","1.6944974461077","0.73922990508166","0.45922805011604","1.5785232295245","2.0327889725624","1.511106034201","1.9641927554302","1.4584053528499",""
"Benin","BEN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.1412804587178","-3.4264098228757","4.7300279754624","6.650759118633","5.2938628343643","3.5758627328078","1.0783986657768","3.8423356358062","2.8774979760619","2.097757577737","-1.496841828216","6.4263675444868","3.7061653185823","3.3393121606972","-4.8953454448558","0.88435633300739","4.9836637248986","1.2550780320292","6.5357474087814","6.7817638716128","9.9542311666325","2.2350663445473","-4.347822734464","7.9298395642536","7.5303248365388","2.1711415978626","-1.5000029494444","3.4052452948512","-2.8541604962655","8.9761343606463","4.2257994187027","2.9577108264085","5.8361720877997","2.0204004476673","6.045198647745","4.3242840314315","5.7346883767267","3.9610121380159","5.3414493720262","5.8599921011058","5.3304108566898","4.6444700256796","3.4440448487413","4.4296290236819","1.7115776280746","3.9470137471601","5.9865155219678","4.8898986368403","2.3293012096371","2.1101992966002","2.9627503508101","4.816478240669","7.1897163120568","6.3518319411132","2.0958083832335","3.9648599103731","5.837823304709","6.8580022709056",""
"Burkina Faso","BFA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.0439279765332","6.1287987814271","-1.2680163726302","2.2828192231783","3.7645453805788","0.53761308310483","8.8233149751143","3.0707739377246","2.0260810406548","0.11701961089992","1.413339881933","2.3114987412474","0.4493274049737","8.2864264823431","2.9983828904241","8.5348949695255","0.37035355800752","4.6078250052514","3.6646215118315","0.79687887235067","4.2553033944953","9.5621966227668","0.3459847396929","-1.7786966865442","8.5173649953511","7.9553627280346","-0.2363367936253","5.7955929648024","2.1502672757652","-0.60292848001005","9.0699844608345","0.23271076254277","3.4613849351405","1.3150072721408","5.7163738667935","11.014743869212","6.316834734984","7.307719633145","7.404178966325","1.8202418927616","6.6133995551281","4.3530043228738","7.802439898215","4.4784743486678","8.6618616051674","6.2531586035816","5.6550051182827","7.294498150073","2.9620143713861","5.3733731260306","6.6268651923052","6.4526987549743","5.7925893168712","4.3268373569162","3.8945480567151","5.9060249925772","6.3499181201437","6.832388103009",""
"Bangladesh","BGD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.0581608254809","5.4530309698719","-0.45589428993871","10.952788546042","1.6062582289157","2.5668120012805","-1.8758639196477","9.4894540154795","1.2208579090968","5.6198522928011","-5.4794830272196","-13.973728702044","3.3256801987839","9.5919563004184","-4.0882140918166","5.6613612011967","2.6730560500198","7.0738377326069","4.8016346005566","0.81914186889891","7.2339436949072","2.1343278357707","3.8810463998172","4.8033100152544","3.3420146541541","4.173382559004","3.7724018525271","2.4162568556622","2.8365821290793","5.622258161607","3.4852278153552","5.4426855507213","4.7115617244945","3.8901264406564","5.1212778971616","4.5229192176234","4.4898964973563","5.1770268734526","4.6701563682787","5.2932947184604","5.0772877759731","3.8331239400561","4.7395673991645","5.2395329104527","6.5359449405235","6.6719049814815","7.0585993565727","6.0137897592331","5.0451247941774","5.5718022739687","6.4643838804752","6.5214350783733","6.0136103653602","6.0610593590396","6.5526527963196","7.1134894741232","7.2841840919511","7.8637088925754",""
"Bulgaria","BGR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.900161859831","2.3345655921909","3.4303059126626","3.3964436227843","2.6834407399729","4.2076020043414","6.0545138387687","10.944692064153","-3.2898820679544","-9.117377096533","-8.445355238081","-7.2723879065194","-1.4802148289912","1.8180112407157","2.8601894414883","0.70468067782113","-1.0888202474053","6.3489790291105","-8.4081343886546","4.7657710639269","3.7702177929145","5.9375164000274","5.1562184428838","6.4353583231866","7.123511076383","6.8743583794453","7.3444219091066","6.0218834021086","-3.5861456251062","1.3240878009383","1.9149058529142","0.030969868679875","0.4939214212343","1.8375211479416","3.4711860409071","3.9367581489791","3.811248158443","3.0811572337442",""
"Bahrain","BHR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-5.3166973528296","-7.5562177121595","6.376376799644","5.0036460450077","-4.7582685380569","1.1829939159842","10.399009332547","6.9999916494533","0.36400713816182","4.4379971764264","11.229998780012","6.6899983666054","12.870006669658","-0.25000148454288","3.9299915453202","4.1100061151211","3.092999786732","4.790002788555","4.2999989603776","5.3000700560088","2.4909481082985","3.3485506679412","6.2964419786937","6.9809605942983","6.7689978710749","6.4670001219958","8.2939604475968","6.2418364815662","2.5405151188204","4.3367762641736","1.9835150115999","3.7282098507499","5.4168345138039","4.3502940666341","2.8630473041438","3.4735165747694","3.8035222623717","1.7767283580649",""
"Bahamas, The","BHS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","10.667097429183","10.451971890698","10.524055203987","10.501567201834","10.425596488083","9.0719287114878","9.5981138667654","8.4217635637998","8.9816625781347","-5.649649519316","1.6265087407438","-3.4973359333692","7.5675688239273","-16.754229074963","-14.803126312501","5.1851849717083","9.1549292191312","14.179520138717","26.139295769424","6.4952819213953","-9.2264050798864","6.6988977560813","3.597051867966","14.17114862448","4.8291801139748","1.797000227441","2.9845193449047","2.3097076608331","6.7273297993173","-1.5962490864956","-4.1817847814004","-3.825581969582","0.30780629144319","3.148915619978","4.3787520904747","4.223530425304","2.0622396342225","4.7164822155482","7.1441147580481","4.1492430172067","2.6256840584284","2.7045616150296","-1.2647207706898","0.88283992977975","3.3953555972794","2.5168491191028","1.4465446350618","-2.3239669725445","-4.1752604007324","1.5387774067711","0.6128974521461","3.0868791768835","-2.9520956073026","0.73654080530254","0.59757629998845","0.44625496760978","0.066664463403001","1.5657599356824",""
"Bosnia and Herzegovina","BIH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.800000549898","88.957664801407","34.389574590877","15.599996363566","9.5999997950856","5.500000435831","4.3999995066629","5.3000002672407","4.0000000653531","6.0999667802005","8.7592567000644","5.4172696839897","5.8555849392371","5.4267266002422","-3.0027525373031","0.76724870187988","0.90824921756595","-0.6996223213759","2.351036503751","1.1480341964776","3.0882228475702","3.1456513292354","2.1276457888664","3.6235461601199",""
"Belarus","BLR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1999955698041","-9.6000013959771","-7.6000018422109","-11.700003897554","-10.400000491499","2.8000046505393","11.400005405355","8.3999914203199","3.3999991632296","5.8000034400746","4.7253059938751","5.0452674800218","7.0431925587469","11.449743105396","9.4000015235769","9.9999948124737","8.6000065362481","10.199999439544","0.19999531001447","7.7982668226973","5.3787074498102","1.6871355364284","1.0034708408565","1.72638485417","-3.8295705582838","-2.5264464355236","2.5321835002303","3.0499055498959",""
"Belize","BLZ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.8922772190269","4.892652180284","4.9564341949162","4.9998799104132","4.9305409613182","4.7708451129595","4.9131231620707","7.3672254571462","5.1063747909928","4.8076933638293","3.9594410817295","10.218303839051","5.351894110886","13.559985171805","3.5928244424596","-0.0340209434207","6.4965942870642","7.9208071785767","7.5170215134802","13.436681763566","1.1337708228089","-0.10771042856241","-2.1431799695411","1.9720650253355","1.0125139143092","4.5394569574467","10.735304132646","9.7877114424161","13.009221130541","11.443388728932","11.464036420507","12.059445357039","6.275691918415","0.15836329048381","0.64423836535983","1.4282102574955","3.5446711492694","3.7406465442748","8.7789995673779","13.019577374826","5.0155848808598","5.1198850545444","9.3279513351353","4.6480872959832","2.5780088089077","4.5816003699462","1.1055861273165","3.2288556694528","0.67080147688507","3.3834717064183","2.1626068215719","2.9378126279616","0.85193462751356","3.6923714654517","3.4319504835359","-0.58802364973151","1.4372889463194","3.0354036570895",""
"Bermuda","BMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.6799999999973","4.4700000000037","1.0699999999985","11.109999999997","4.7600000000047","14.363636363633","13.275039745625","2.1052631578962","3.4364261168374","6.3122923588077","3.4374999999984","1.8126888217535","1.4836795252198","0.87719298245898","3.7681159420264","8.9385474860342","5.8974358974368","1.452784503633","2.1479713603815","7.9439252336444","2.3809523809513","-5.2854122621564","2.0089285714283","0.48140043763854","-2.0034843205597","6.666666666668","3.7499999999994","4.0562248995995","0.44384407564478","0.019212295871938","-3.5343834037659","-0.059737156510323","3.0085674437141","0.59961315280323","4.3991478561822","2.6004760455529","4.600000000002","3.9000000000001","3.3826487140117","9.3171555765359","7.2224360086321","-1.4777903745583","3.4107062041324","2.3212664764675","1.674207149317","5.5438659280953","2.8458901143066","1.5278939096154","-5.2841771494746","-2.0941135341429","-3.3394944102056","-4.8345401709793","-2.5111544309897","","","","","",""
"Bolivia","BOL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.0892959358902","5.5789178581441","6.7976257772753","3.9565965330158","4.9134419551935","7.1705896627032","6.3172195177177","8.5294430838035","4.4740973312402","5.2310293012776","5.0633364345524","7.9674852128101","5.7391615230121","2.9395678159092","7.3110177268994","4.6145674855738","4.9712156545538","2.0526945715082","0.1333440436982","-1.3717751251444","0.27562002218957","-3.9387410198238","-4.0421184699821","-0.20067599482529","-1.676387143555","-2.5738745620127","2.4634771482607","2.9095047580492","3.7901300472356","4.6357859096007","5.2665274721404","1.6464969326335","4.2692936959105","4.667270434598","4.6782725857752","4.361343058121","4.9542087429972","5.029352337252","0.42688957670811","2.507807553364","1.6838009390209","2.4855648471145","2.711340707097","4.1732943180354","4.4214347669706","4.797009170872","4.5643827523479","6.1484971950139","3.3570012589411","4.1267193692081","5.204095946566","5.1222746609838","6.7960117055975","5.460567153685","4.8571880145821","4.2639195041269","4.1952093672228","4.2236249321415",""
"Brazil","BRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","10.275911554301","5.216059420179","0.8746725924083","3.4855823042772","3.0534878936692","4.1503602330335","4.9152656750112","11.427282383267","9.7358268899128","8.769947471726","11.29508684335","12.052802250039","13.978691651076","9.0421203131694","5.2090759011437","9.7904101614765","4.6063180611375","3.2317095633357","6.7662849653269","9.1109601551717","-4.3933572003488","0.58024555339469","-3.4097934737164","5.2691431497687","7.9458617487124","7.9882951048627","3.5996294668087","-0.10267271838373","3.2794588579642","-3.1023559487501","1.5119372381543","-0.46691321173775","4.6651689904599","5.3345517016817","4.4167313554373","2.2075355267746","3.3948459848442","0.33809790295246","0.46793756737826","4.3879494426738","1.3898964032589","3.0534618579525","1.1408289981001","5.7599646387177","3.2021313799024","3.9619887218499","6.0698706077184","5.0941954473272","-0.12581199941486","7.5282258300556","3.9744254056585","1.9211503178736","3.0048653550051","0.50396178994217","-3.5458715744727","-3.3053582523693","1.0638325547677","1.1175873498551",""
"Barbados","BRB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","-1.9000000000001","4.3602110046605","3.6422057681481","4.8769393153825","7.8930081355589","4.3730648140921","-1.8997515709484","-4.9009384775808","0.50125313283209","3.6003740648379","1.0982398074319","5.1041666666667","2.590967011185","3.5053822798786","3.6","-3.3075933075933","-3.8999068281645","-5.6925207756233","0.79306799823762","2.0107824566516","2.0139980002857","3.9764771772613","4.7401023431188","3.7284649010028","0.33465542885473","4.4471896232242","-2.3654642223536","0.78740157480314","2.1754807692308","1.4115986354547","3.9554576035263","5.668377594287","1.8585005279831","0.9122952519179","-4.8592562153277","-2.1703919663103","-0.79470198675496","-0.066755674232311","-1.3694054776219","-0.1693193362682","2.2048846675712","2.2790131651731","-0.17306652244457","-0.49842886553256",""
"Brunei Darussalam","BRN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","0.35546306830354","20.155394356708","10.916697055666","6.7758344222612","22.562428763821","-6.9967029840247","-19.826715864743","3.9566549383827","0.50146596585788","0.59987654172437","-1.4907490803361","-2.7154699532442","2.0091298136284","1.0973671657358","-1.0741785726209","1.0894205354875","3.1459413616627","4.7585808455216","0.30457287414187","3.1453973953588","4.4787073398375","2.8783177472123","-1.4711715721826","-0.55850885109747","3.0521571416021","2.8494218578273","2.744040517652","3.872096967043","2.9039554765312","0.50431825268733","0.38750720823208","4.3977196775218","0.15458181174277","-1.9397146378467","-1.764535541326","2.5989657464323","3.7453183520599","0.91284167096441","-2.1260285174017","-2.349746749517","-0.56681460884445","-2.4655149233665","1.3286025516172","0.052237790776772",""
"Bhutan","BTN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","13.90772903564","3.4139414750664","11.310713618465","4.4821051292235","4.2117750363337","11.730576631161","28.6962653616","4.9872896986684","7.4326264462581","10.876434690959","-0.40787608886436","4.6008914318463","1.9863665899687","4.9515036702048","7.0741172779451","5.5651728621205","5.3738385191448","5.9140308346199","7.9839720218332","6.9330242397751","8.203773861312","10.727840611788","7.6643340421409","5.8964081920557","7.1225596499714","6.8493659319624","17.925824944826","4.768354225598","6.657223796034","11.730854360336","7.8909138932911","5.0717098149622","2.1424965535988","5.7454551675697","6.6445642582016","8.0221012206779","4.6291013907293","2.2906481927384",""
